District,Rainfall (mm),River,River Level,Flood Risk,Flood Occurred,Area affected in (m.ha),Population affected in (million),Damage to Crops,Damage to Houses,Year,Month
19,96.6,3,53.11,1,0,0.11,0.24,0.03,28,2012,6
19,317.4,3,71.35,0,1,0.11,0.24,0.03,28,2012,7
19,317.4,3,54.5,0,1,0.11,0.24,0.03,28,2012,7
19,317.4,3,53.11,0,1,0.11,0.24,0.03,28,2012,7
19,158.6,3,71.35,1,0,0.11,0.24,0.03,28,2012,8
19,158.6,3,54.5,1,0,0.11,0.24,0.03,28,2012,8
19,158.6,3,53.11,1,0,0.11,0.24,0.03,28,2012,8
19,109.0,3,71.35,1,0,0.11,0.24,0.03,28,2012,9
19,109.0,3,54.5,1,0,0.11,0.24,0.03,28,2012,9
19,109.0,3,53.11,1,0,0.11,0.24,0.03,28,2012,9
19,49.400000000000006,3,71.35,1,0,0.11,0.24,0.03,28,2012,10
19,49.400000000000006,3,54.5,1,0,0.11,0.24,0.03,28,2012,10
19,49.400000000000006,3,53.11,1,0,0.11,0.24,0.03,28,2012,10
19,0.0,3,71.35,1,0,0.11,0.24,0.03,28,2012,11
19,0.0,3,54.5,1,0,0.11,0.24,0.03,28,2012,11
19,0.0,3,53.11,1,0,0.11,0.24,0.03,28,2012,11
19,0.0,3,71.35,1,0,0.11,0.24,0.03,28,2012,12
19,0.0,3,54.5,1,0,0.11,0.24,0.03,28,2012,12
19,0.0,3,53.11,1,0,0.11,0.24,0.03,28,2012,12
19,34.2,3,71.35,1,0,2.36,7.23,0.71,21,2013,1
19,34.2,3,54.5,1,0,2.36,7.23,0.71,21,2013,1
19,34.2,3,53.11,1,0,2.36,7.23,0.71,21,2013,1
19,23.6,3,71.35,1,0,2.36,7.23,0.71,21,2013,2
19,23.6,3,54.5,1,0,2.36,7.23,0.71,21,2013,2
19,23.6,3,53.11,1,0,2.36,7.23,0.71,21,2013,2
19,9.2,3,71.35,1,0,2.36,7.23,0.71,21,2013,3
19,9.2,3,54.5,1,0,2.36,7.23,0.71,21,2013,3
19,9.2,3,53.11,1,0,2.36,7.23,0.71,21,2013,3
19,60.4,3,71.35,1,0,2.36,7.23,0.71,21,2013,4
19,60.4,3,54.5,1,0,2.36,7.23,0.71,21,2013,4
19,60.4,3,53.11,1,0,2.36,7.23,0.71,21,2013,4
19,91.4,3,71.35,1,0,2.36,7.23,0.71,21,2013,5
19,91.4,3,54.5,1,0,2.36,7.23,0.71,21,2013,5
19,91.4,3,53.11,1,0,2.36,7.23,0.71,21,2013,5
19,234.8,3,71.35,2,0,2.36,7.23,0.71,21,2013,6
19,234.8,3,54.5,2,0,2.36,7.23,0.71,21,2013,6
19,234.8,3,53.11,2,0,2.36,7.23,0.71,21,2013,6
19,126.6,3,71.35,1,0,2.36,7.23,0.71,21,2013,7
19,126.6,3,54.5,1,0,2.36,7.23,0.71,21,2013,7
19,126.6,3,53.11,1,0,2.36,7.23,0.71,21,2013,7
19,115.2,3,71.35,1,0,2.36,7.23,0.71,21,2013,8
19,115.2,3,54.5,1,0,2.36,7.23,0.71,21,2013,8
19,115.2,3,53.11,1,0,2.36,7.23,0.71,21,2013,8
19,208.2,3,71.35,2,0,2.36,7.23,0.71,21,2013,9
19,208.2,3,54.5,2,0,2.36,7.23,0.71,21,2013,9
19,208.2,3,53.11,2,0,2.36,7.23,0.71,21,2013,9
19,260.0,3,71.35,2,0,2.36,7.23,0.71,21,2013,10
19,260.0,3,54.5,2,0,2.36,7.23,0.71,21,2013,10
19,260.0,3,53.11,2,0,2.36,7.23,0.71,21,2013,10
19,0.0,3,71.35,1,0,2.36,7.23,0.71,21,2013,11
19,0.0,3,54.5,1,0,2.36,7.23,0.71,21,2013,11
19,0.0,3,53.11,1,0,2.36,7.23,0.71,21,2013,11
19,0.0,3,71.35,1,0,2.36,7.23,0.71,21,2013,12
19,0.0,3,54.5,1,0,2.36,7.23,0.71,21,2013,12
19,0.0,3,53.11,1,0,2.36,7.23,0.71,21,2013,12
19,52.0,3,71.35,1,0,3.9,3.0,0.5,14,2014,2
19,52.0,3,54.5,1,0,3.9,3.0,0.5,14,2014,2
19,52.0,3,53.11,1,0,3.9,3.0,0.5,14,2014,2
19,1.2,3,71.35,1,0,3.9,3.0,0.5,14,2014,3
19,1.2,3,54.5,1,0,3.9,3.0,0.5,14,2014,3
19,1.2,3,53.11,1,0,3.9,3.0,0.5,14,2014,3
19,1.2,3,71.35,1,0,3.9,3.0,0.5,14,2014,4
19,1.2,3,54.5,1,0,3.9,3.0,0.5,14,2014,4
19,1.2,3,53.11,1,0,3.9,3.0,0.5,14,2014,4
19,73.80000000000001,3,71.35,1,0,3.9,3.0,0.5,14,2014,5
19,73.80000000000001,3,54.5,1,0,3.9,3.0,0.5,14,2014,5
19,73.80000000000001,3,53.11,1,0,3.9,3.0,0.5,14,2014,5
19,267.8,3,71.35,2,0,3.9,3.0,0.5,14,2014,6
19,267.8,3,54.5,2,0,3.9,3.0,0.5,14,2014,6
19,267.8,3,53.11,2,0,3.9,3.0,0.5,14,2014,6
19,334.6,3,71.35,0,1,3.9,3.0,0.5,14,2014,7
19,334.6,3,54.5,0,1,3.9,3.0,0.5,14,2014,7
19,334.6,3,53.11,0,1,3.9,3.0,0.5,14,2014,7
19,510.2,3,71.35,0,1,3.9,3.0,0.5,14,2014,8
19,510.2,3,54.5,0,1,3.9,3.0,0.5,14,2014,8
19,510.2,3,53.11,0,1,3.9,3.0,0.5,14,2014,8
19,167.1,3,71.35,1,0,3.9,3.0,0.5,14,2014,9
19,167.1,3,54.5,1,0,3.9,3.0,0.5,14,2014,9
19,167.1,3,53.11,1,0,3.9,3.0,0.5,14,2014,9
19,74.0,3,71.35,1,0,3.9,3.0,0.5,14,2014,10
19,74.0,3,54.5,1,0,3.9,3.0,0.5,14,2014,10
19,74.0,3,53.11,1,0,3.9,3.0,0.5,14,2014,10
19,0.0,3,71.35,1,0,3.9,3.0,0.5,14,2014,11
19,0.0,3,54.5,1,0,3.9,3.0,0.5,14,2014,11
19,0.0,3,53.11,1,0,3.9,3.0,0.5,14,2014,11
19,0.0,3,71.35,1,0,3.9,3.0,0.5,14,2014,12
19,0.0,3,54.5,1,0,3.9,3.0,0.5,14,2014,12
19,0.0,3,53.11,1,0,3.9,3.0,0.5,14,2014,12
19,17.6,3,71.35,1,0,0.01,0.49,0.0,0,2015,1
19,17.6,3,54.5,1,0,0.01,0.49,0.0,0,2015,1
19,17.6,3,53.11,1,0,0.01,0.49,0.0,0,2015,1
19,0.0,3,71.35,1,0,0.01,0.49,0.0,0,2015,2
19,0.0,3,54.5,1,0,0.01,0.49,0.0,0,2015,2
19,0.0,3,53.11,1,0,0.01,0.49,0.0,0,2015,2
19,37.2,3,71.35,1,0,0.01,0.49,0.0,0,2015,3
19,37.2,3,54.5,1,0,0.01,0.49,0.0,0,2015,3
19,37.2,3,53.11,1,0,0.01,0.49,0.0,0,2015,3
19,45.0,3,71.35,1,0,0.01,0.49,0.0,0,2015,4
19,45.0,3,54.5,1,0,0.01,0.49,0.0,0,2015,4
19,45.0,3,53.11,1,0,0.01,0.49,0.0,0,2015,4
19,53.2,3,71.35,1,0,0.01,0.49,0.0,0,2015,5
19,53.2,3,54.5,1,0,0.01,0.49,0.0,0,2015,5
19,53.2,3,53.11,1,0,0.01,0.49,0.0,0,2015,5
19,116.2,3,71.35,1,0,0.01,0.49,0.0,0,2015,6
19,116.2,3,54.5,1,0,0.01,0.49,0.0,0,2015,6
19,116.2,3,53.11,1,0,0.01,0.49,0.0,0,2015,6
19,190.2,3,71.35,1,0,0.01,0.49,0.0,0,2015,7
19,190.2,3,54.5,1,0,0.01,0.49,0.0,0,2015,7
19,190.2,3,53.11,1,0,0.01,0.49,0.0,0,2015,7
19,247.4,3,71.35,2,0,0.01,0.49,0.0,0,2015,8
19,247.4,3,54.5,2,0,0.01,0.49,0.0,0,2015,8
19,247.4,3,53.11,2,0,0.01,0.49,0.0,0,2015,8
19,156.6,3,71.35,1,0,0.01,0.49,0.0,0,2015,9
19,156.6,3,54.5,1,0,0.01,0.49,0.0,0,2015,9
19,156.6,3,53.11,1,0,0.01,0.49,0.0,0,2015,9
19,3.6,3,71.35,1,0,0.01,0.49,0.0,0,2015,10
19,3.6,3,54.5,1,0,0.01,0.49,0.0,0,2015,10
19,3.6,3,53.11,1,0,0.01,0.49,0.0,0,2015,10
19,0.0,3,71.35,1,0,0.01,0.49,0.0,0,2015,11
19,0.0,3,54.5,1,0,0.01,0.49,0.0,0,2015,11
19,0.0,3,53.11,1,0,0.01,0.49,0.0,0,2015,11
19,0.0,3,71.35,1,0,0.01,0.49,0.0,0,2015,12
19,0.0,3,54.5,1,0,0.01,0.49,0.0,0,2015,12
19,0.0,3,53.11,1,0,0.01,0.49,0.0,0,2015,12
19,2.2,3,71.35,1,0,4.33,8.79,0.71,35,2016,1
19,2.2,3,54.5,1,0,4.33,8.79,0.71,35,2016,1
19,2.2,3,53.11,1,0,4.33,8.79,0.71,35,2016,1
19,0.0,3,71.35,1,0,4.33,8.79,0.71,35,2016,2
19,0.0,3,54.5,1,0,4.33,8.79,0.71,35,2016,2
19,0.0,3,53.11,1,0,4.33,8.79,0.71,35,2016,2
19,4.800000000000001,3,71.35,1,0,4.33,8.79,0.71,35,2016,3
19,4.800000000000001,3,54.5,1,0,4.33,8.79,0.71,35,2016,3
19,4.800000000000001,3,53.11,1,0,4.33,8.79,0.71,35,2016,3
19,30.8,3,71.35,1,0,4.33,8.79,0.71,35,2016,4
19,30.8,3,54.5,1,0,4.33,8.79,0.71,35,2016,4
19,30.8,3,53.11,1,0,4.33,8.79,0.71,35,2016,4
19,140.2,3,71.35,1,0,4.33,8.79,0.71,35,2016,5
19,140.2,3,54.5,1,0,4.33,8.79,0.71,35,2016,5
19,140.2,3,53.11,1,0,4.33,8.79,0.71,35,2016,5
19,234.6,3,71.35,2,0,4.33,8.79,0.71,35,2016,6
19,234.6,3,54.5,2,0,4.33,8.79,0.71,35,2016,6
19,234.6,3,53.11,2,0,4.33,8.79,0.71,35,2016,6
19,270.4,3,71.35,2,0,4.33,8.79,0.71,35,2016,7
19,270.4,3,54.5,2,0,4.33,8.79,0.71,35,2016,7
19,270.4,3,53.11,2,0,4.33,8.79,0.71,35,2016,7
19,80.4,3,71.35,1,0,4.33,8.79,0.71,35,2016,8
19,80.4,3,54.5,1,0,4.33,8.79,0.71,35,2016,8
19,80.4,3,53.11,1,0,4.33,8.79,0.71,35,2016,8
19,275.6,3,71.35,2,0,4.33,8.79,0.71,35,2016,9
19,275.6,3,54.5,2,0,4.33,8.79,0.71,35,2016,9
19,275.6,3,53.11,2,0,4.33,8.79,0.71,35,2016,9
19,24.6,3,71.35,1,0,4.33,8.79,0.71,35,2016,10
19,24.6,3,54.5,1,0,4.33,8.79,0.71,35,2016,10
19,24.6,3,53.11,1,0,4.33,8.79,0.71,35,2016,10
19,0.0,3,71.35,1,0,4.33,8.79,0.71,35,2016,11
19,0.0,3,54.5,1,0,4.33,8.79,0.71,35,2016,11
19,0.0,3,53.11,1,0,4.33,8.79,0.71,35,2016,11
19,0.0,3,71.35,1,0,4.33,8.79,0.71,35,2016,12
19,0.0,3,54.5,1,0,4.33,8.79,0.71,35,2016,12
19,0.0,3,53.11,1,0,4.33,8.79,0.71,35,2016,12
19,0.0,3,71.35,1,0,3.0,18.5,0.3,40,2017,1
19,0.0,3,54.5,1,0,3.0,18.5,0.3,40,2017,1
19,0.0,3,53.11,1,0,3.0,18.5,0.3,40,2017,1
19,0.0,3,71.35,1,0,3.0,18.5,0.3,40,2017,2
19,0.0,3,54.5,1,0,3.0,18.5,0.3,40,2017,2
19,0.0,3,53.11,1,0,3.0,18.5,0.3,40,2017,2
19,60.4,3,71.35,1,0,3.0,18.5,0.3,40,2017,3
19,60.4,3,54.5,1,0,3.0,18.5,0.3,40,2017,3
19,60.4,3,53.11,1,0,3.0,18.5,0.3,40,2017,3
19,64.2,3,71.35,1,0,3.0,18.5,0.3,40,2017,4
19,64.2,3,54.5,1,0,3.0,18.5,0.3,40,2017,4
19,64.2,3,53.11,1,0,3.0,18.5,0.3,40,2017,4
19,100.8,3,71.35,1,0,3.0,18.5,0.3,40,2017,5
19,100.8,3,54.5,1,0,3.0,18.5,0.3,40,2017,5
19,100.8,3,53.11,1,0,3.0,18.5,0.3,40,2017,5
19,72.6,3,71.35,1,0,3.0,18.5,0.3,40,2017,6
19,72.6,3,54.5,1,0,3.0,18.5,0.3,40,2017,6
19,72.6,3,53.11,1,0,3.0,18.5,0.3,40,2017,6
19,583.2,3,71.35,0,1,3.0,18.5,0.3,40,2017,7
19,583.2,3,54.5,0,1,3.0,18.5,0.3,40,2017,7
19,583.2,3,53.11,0,1,3.0,18.5,0.3,40,2017,7
19,538.8,3,71.35,0,1,3.0,18.5,0.3,40,2017,8
19,538.8,3,54.5,0,1,3.0,18.5,0.3,40,2017,8
19,538.8,3,53.11,0,1,3.0,18.5,0.3,40,2017,8
19,194.8,3,71.35,1,0,3.0,18.5,0.3,40,2017,9
19,194.8,3,54.5,1,0,3.0,18.5,0.3,40,2017,9
19,194.8,3,53.11,1,0,3.0,18.5,0.3,40,2017,9
19,21.6,3,71.35,1,0,3.0,18.5,0.3,40,2017,10
19,21.6,3,54.5,1,0,3.0,18.5,0.3,40,2017,10
19,21.6,3,53.11,1,0,3.0,18.5,0.3,40,2017,10
19,0.0,3,71.35,1,0,3.0,18.5,0.3,40,2017,11
19,0.0,3,54.5,1,0,3.0,18.5,0.3,40,2017,11
19,0.0,3,53.11,1,0,3.0,18.5,0.3,40,2017,11
19,0.0,3,71.35,1,0,3.0,18.5,0.3,40,2017,12
19,0.0,3,54.5,1,0,3.0,18.5,0.3,40,2017,12
19,0.0,3,53.11,1,0,3.0,18.5,0.3,40,2017,12
19,0.0,3,71.35,1,0,0.03,0.15,0.0,33,2018,1
19,0.0,3,54.5,1,0,0.03,0.15,0.0,33,2018,1
19,0.0,3,53.11,1,0,0.03,0.15,0.0,33,2018,1
19,0.0,3,71.35,1,0,0.03,0.15,0.0,33,2018,2
19,0.0,3,54.5,1,0,0.03,0.15,0.0,33,2018,2
19,0.0,3,53.11,1,0,0.03,0.15,0.0,33,2018,2
19,2.4,3,71.35,1,0,0.03,0.15,0.0,33,2018,3
19,2.4,3,54.5,1,0,0.03,0.15,0.0,33,2018,3
19,2.4,3,53.11,1,0,0.03,0.15,0.0,33,2018,3
19,58.6,3,71.35,1,0,0.03,0.15,0.0,33,2018,4
19,58.6,3,54.5,1,0,0.03,0.15,0.0,33,2018,4
19,58.6,3,53.11,1,0,0.03,0.15,0.0,33,2018,4
19,70.0,3,71.35,1,0,0.03,0.15,0.0,33,2018,5
19,70.0,3,54.5,1,0,0.03,0.15,0.0,33,2018,5
19,70.0,3,53.11,1,0,0.03,0.15,0.0,33,2018,5
19,150.79999999999998,3,71.35,1,0,0.03,0.15,0.0,33,2018,6
19,150.79999999999998,3,54.5,1,0,0.03,0.15,0.0,33,2018,6
19,150.79999999999998,3,53.11,1,0,0.03,0.15,0.0,33,2018,6
19,499.2,3,71.35,0,1,0.03,0.15,0.0,33,2018,7
19,499.2,3,54.5,0,1,0.03,0.15,0.0,33,2018,7
19,499.2,3,53.11,0,1,0.03,0.15,0.0,33,2018,7
19,220.2,3,71.35,2,0,0.03,0.15,0.0,33,2018,8
19,220.2,3,54.5,2,0,0.03,0.15,0.0,33,2018,8
19,220.2,3,53.11,2,0,0.03,0.15,0.0,33,2018,8
19,115.1,3,71.35,1,0,0.03,0.15,0.0,33,2018,9
19,115.1,3,54.5,1,0,0.03,0.15,0.0,33,2018,9
19,115.1,3,53.11,1,0,0.03,0.15,0.0,33,2018,9
19,2.4,3,71.35,1,0,0.03,0.15,0.0,33,2018,10
19,2.4,3,54.5,1,0,0.03,0.15,0.0,33,2018,10
19,2.4,3,53.11,1,0,0.03,0.15,0.0,33,2018,10
19,0.0,3,71.35,1,0,0.03,0.15,0.0,33,2018,11
19,0.0,3,54.5,1,0,0.03,0.15,0.0,33,2018,11
19,0.0,3,53.11,1,0,0.03,0.15,0.0,33,2018,11
19,1.4,3,71.35,1,0,0.03,0.15,0.0,33,2018,12
19,1.4,3,54.5,1,0,0.03,0.15,0.0,33,2018,12
19,1.4,3,53.11,1,0,0.03,0.15,0.0,33,2018,12
19,0.0,3,71.35,1,0,1.06,14.94,0.36,32,2019,1
19,0.0,3,54.5,1,0,1.06,14.94,0.36,32,2019,1
19,0.0,3,53.11,1,0,1.06,14.94,0.36,32,2019,1
19,495.7,3,71.35,0,1,1.06,14.94,0.36,32,2019,2
19,495.7,3,54.5,0,1,1.06,14.94,0.36,32,2019,2
19,495.7,3,53.11,0,1,1.06,14.94,0.36,32,2019,2
19,273.5,3,71.35,2,0,1.06,14.94,0.36,32,2019,3
19,273.5,3,54.5,2,0,1.06,14.94,0.36,32,2019,3
19,273.5,3,53.11,2,0,1.06,14.94,0.36,32,2019,3
19,1240.4,3,71.35,0,1,1.06,14.94,0.36,32,2019,4
19,1240.4,3,54.5,0,1,1.06,14.94,0.36,32,2019,4
19,1240.4,3,53.11,0,1,1.06,14.94,0.36,32,2019,4
19,622.8,3,71.35,0,1,1.06,14.94,0.36,32,2019,5
19,622.8,3,54.5,0,1,1.06,14.94,0.36,32,2019,5
19,622.8,3,53.11,0,1,1.06,14.94,0.36,32,2019,5
19,1808.5,3,71.35,0,1,1.06,14.94,0.36,32,2019,6
19,1808.5,3,54.5,0,1,1.06,14.94,0.36,32,2019,6
19,1808.5,3,53.11,0,1,1.06,14.94,0.36,32,2019,6
19,2693.3,3,71.35,0,1,1.06,14.94,0.36,32,2019,7
19,2693.3,3,54.5,0,1,1.06,14.94,0.36,32,2019,7
19,2693.3,3,53.11,0,1,1.06,14.94,0.36,32,2019,7
19,1659.3,3,71.35,0,1,1.06,14.94,0.36,32,2019,8
19,1659.3,3,54.5,0,1,1.06,14.94,0.36,32,2019,8
19,1659.3,3,53.11,0,1,1.06,14.94,0.36,32,2019,8
19,2870.3,3,71.35,0,1,1.06,14.94,0.36,32,2019,9
19,2870.3,3,54.5,0,1,1.06,14.94,0.36,32,2019,9
19,2870.3,3,53.11,0,1,1.06,14.94,0.36,32,2019,9
19,655.1,3,71.35,0,1,1.06,14.94,0.36,32,2019,10
19,655.1,3,54.5,0,1,1.06,14.94,0.36,32,2019,10
19,655.1,3,53.11,0,1,1.06,14.94,0.36,32,2019,10
19,2418.5,3,71.35,0,1,1.06,14.94,0.36,32,2019,11
19,2418.5,3,54.5,0,1,1.06,14.94,0.36,32,2019,11
19,2418.5,3,53.11,0,1,1.06,14.94,0.36,32,2019,11
19,827.0,3,71.35,0,1,1.06,14.94,0.36,32,2019,12
19,827.0,3,54.5,0,1,1.06,14.94,0.36,32,2019,12
19,827.0,3,53.11,0,1,1.06,14.94,0.36,32,2019,12
19,128.6,3,71.35,1,0,0.0,0.0,0.0,32,2020,1
19,128.6,3,54.5,1,0,0.0,0.0,0.0,32,2020,1
19,128.6,3,53.11,1,0,0.0,0.0,0.0,32,2020,1
19,120.2,3,71.35,1,0,0.0,0.0,0.0,32,2020,2
19,120.2,3,54.5,1,0,0.0,0.0,0.0,32,2020,2
19,120.2,3,53.11,1,0,0.0,0.0,0.0,32,2020,2
19,263.2,3,71.35,2,0,0.0,0.0,0.0,32,2020,3
19,263.2,3,54.5,2,0,0.0,0.0,0.0,32,2020,3
19,263.2,3,53.11,2,0,0.0,0.0,0.0,32,2020,3
19,788.3,3,71.35,0,1,0.0,0.0,0.0,32,2020,4
19,788.3,3,54.5,0,1,0.0,0.0,0.0,32,2020,4
19,788.3,3,53.11,0,1,0.0,0.0,0.0,32,2020,4
19,709.8,3,71.35,0,1,0.0,0.0,0.0,32,2020,5
19,709.8,3,54.5,0,1,0.0,0.0,0.0,32,2020,5
19,709.8,3,53.11,0,1,0.0,0.0,0.0,32,2020,5
19,3872.44,3,71.35,0,1,0.0,0.0,0.0,32,2020,6
19,3872.44,3,54.5,0,1,0.0,0.0,0.0,32,2020,6
19,3872.44,3,53.11,0,1,0.0,0.0,0.0,32,2020,6
19,8228.0,3,71.35,0,1,0.0,0.0,0.0,32,2020,7
19,8228.0,3,54.5,0,1,0.0,0.0,0.0,32,2020,7
19,8228.0,3,53.11,0,1,0.0,0.0,0.0,32,2020,7
19,2478.0,3,71.35,0,1,0.0,0.0,0.0,32,2020,8
19,2478.0,3,54.5,0,1,0.0,0.0,0.0,32,2020,8
19,2478.0,3,53.11,0,1,0.0,0.0,0.0,32,2020,8
19,1784.0,3,71.35,0,1,0.0,0.0,0.0,32,2020,9
19,1784.0,3,54.5,0,1,0.0,0.0,0.0,32,2020,9
19,1784.0,3,53.11,0,1,0.0,0.0,0.0,32,2020,9
19,12.5,3,71.35,1,0,0.0,0.0,0.0,32,2020,10
19,12.5,3,54.5,1,0,0.0,0.0,0.0,32,2020,10
19,12.5,3,53.11,1,0,0.0,0.0,0.0,32,2020,10
19,0.0,3,71.35,1,0,0.0,0.0,0.0,32,2020,11
19,0.0,3,54.5,1,0,0.0,0.0,0.0,32,2020,11
19,0.0,3,53.11,1,0,0.0,0.0,0.0,32,2020,11
19,0.0,3,71.35,1,0,0.0,0.0,0.0,32,2020,12
19,0.0,3,54.5,1,0,0.0,0.0,0.0,32,2020,12
19,0.0,3,53.11,1,0,0.0,0.0,0.0,32,2020,12
19,1.0,3,71.35,1,0,0.0,0.0,0.0,32,2021,1
19,1.0,3,54.5,1,0,0.0,0.0,0.0,32,2021,1
19,1.0,3,53.11,1,0,0.0,0.0,0.0,32,2021,1
19,0.0,3,71.35,1,0,0.0,0.0,0.0,32,2021,2
19,0.0,3,54.5,1,0,0.0,0.0,0.0,32,2021,2
19,0.0,3,53.11,1,0,0.0,0.0,0.0,32,2021,2
19,0.0,3,71.35,1,0,0.0,0.0,0.0,32,2021,3
19,0.0,3,54.5,1,0,0.0,0.0,0.0,32,2021,3
19,0.0,3,53.11,1,0,0.0,0.0,0.0,32,2021,3
19,132.0,3,71.35,1,0,0.0,0.0,0.0,32,2021,4
19,132.0,3,54.5,1,0,0.0,0.0,0.0,32,2021,4
19,132.0,3,53.11,1,0,0.0,0.0,0.0,32,2021,4
19,3388.8,3,71.35,0,1,0.0,0.0,0.0,32,2021,5
19,3388.8,3,54.5,0,1,0.0,0.0,0.0,32,2021,5
19,3388.8,3,53.11,0,1,0.0,0.0,0.0,32,2021,5
19,3513.8,3,71.35,0,1,0.0,0.0,0.0,32,2021,6
19,3513.8,3,54.5,0,1,0.0,0.0,0.0,32,2021,6
19,3513.8,3,53.11,0,1,0.0,0.0,0.0,32,2021,6
19,2517.0,3,71.35,0,1,0.0,0.0,0.0,32,2021,7
19,2517.0,3,54.5,0,1,0.0,0.0,0.0,32,2021,7
19,2517.0,3,53.11,0,1,0.0,0.0,0.0,32,2021,7
19,320.1,3,71.35,0,1,0.0,0.0,0.0,32,2021,8
19,320.1,3,54.5,0,1,0.0,0.0,0.0,32,2021,8
19,320.1,3,53.11,0,1,0.0,0.0,0.0,32,2021,8
19,84.8,3,71.35,1,0,0.0,0.0,0.0,32,2021,9
19,84.8,3,54.5,1,0,0.0,0.0,0.0,32,2021,9
19,84.8,3,53.11,1,0,0.0,0.0,0.0,32,2021,9
19,291.9,3,71.35,2,0,0.0,0.0,0.0,32,2021,10
19,291.9,3,54.5,2,0,0.0,0.0,0.0,32,2021,10
19,291.9,3,53.11,2,0,0.0,0.0,0.0,32,2021,10
19,0.0,3,71.35,1,0,0.0,0.0,0.0,32,2021,11
19,0.0,3,54.5,1,0,0.0,0.0,0.0,32,2021,11
19,0.0,3,53.11,1,0,0.0,0.0,0.0,32,2021,11
19,2.4,3,71.35,1,0,0.0,0.0,0.0,32,2021,12
19,2.4,3,54.5,1,0,0.0,0.0,0.0,32,2021,12
19,2.4,3,53.11,1,0,0.0,0.0,0.0,32,2021,12
19,0.0,3,71.35,1,0,0.0,0.0,0.0,32,2022,1
19,0.0,3,54.5,1,0,0.0,0.0,0.0,32,2022,1
19,0.0,3,53.11,1,0,0.0,0.0,0.0,32,2022,1
19,26.6,3,71.35,1,0,0.0,0.0,0.0,32,2022,2
19,26.6,3,54.5,1,0,0.0,0.0,0.0,32,2022,2
19,26.6,3,53.11,1,0,0.0,0.0,0.0,32,2022,2
19,0.0,3,71.35,1,0,0.0,0.0,0.0,32,2022,3
19,0.0,3,54.5,1,0,0.0,0.0,0.0,32,2022,3
19,0.0,3,53.11,1,0,0.0,0.0,0.0,32,2022,3
19,40.0,3,71.35,1,0,0.0,0.0,0.0,32,2022,4
19,40.0,3,54.5,1,0,0.0,0.0,0.0,32,2022,4
19,40.0,3,53.11,1,0,0.0,0.0,0.0,32,2022,4
19,19040.5,3,71.35,0,1,0.0,0.0,0.0,32,2022,5
19,19040.5,3,54.5,0,1,0.0,0.0,0.0,32,2022,5
19,19040.5,3,53.11,0,1,0.0,0.0,0.0,32,2022,5
19,35857.2,3,71.35,0,1,0.0,0.0,0.0,32,2022,6
19,35857.2,3,54.5,0,1,0.0,0.0,0.0,32,2022,6
19,35857.2,3,53.11,0,1,0.0,0.0,0.0,32,2022,6
19,84243.0,3,71.35,0,1,0.0,0.0,0.0,32,2022,7
19,84243.0,3,54.5,0,1,0.0,0.0,0.0,32,2022,7
19,84243.0,3,53.11,0,1,0.0,0.0,0.0,32,2022,7
19,91008.0,3,71.35,0,1,0.0,0.0,0.0,32,2022,8
19,91008.0,3,54.5,0,1,0.0,0.0,0.0,32,2022,8
19,91008.0,3,53.11,0,1,0.0,0.0,0.0,32,2022,8
19,73910.1,3,71.35,0,1,0.0,0.0,0.0,32,2022,9
19,73910.1,3,54.5,0,1,0.0,0.0,0.0,32,2022,9
19,73910.1,3,53.11,0,1,0.0,0.0,0.0,32,2022,9
19,66777.3,3,71.35,0,1,0.0,0.0,0.0,32,2022,10
19,66777.3,3,54.5,0,1,0.0,0.0,0.0,32,2022,10
19,66777.3,3,53.11,0,1,0.0,0.0,0.0,32,2022,10
19,62314.0,3,71.35,0,1,0.0,0.0,0.0,32,2022,11
19,62314.0,3,54.5,0,1,0.0,0.0,0.0,32,2022,11
19,62314.0,3,53.11,0,1,0.0,0.0,0.0,32,2022,11
19,72801.0,3,71.35,0,1,0.0,0.0,0.0,32,2022,12
19,72801.0,3,54.5,0,1,0.0,0.0,0.0,32,2022,12
19,72801.0,3,53.11,0,1,0.0,0.0,0.0,32,2022,12
19,26715.5,3,71.35,0,1,0.0,0.0,0.0,32,2023,1
19,26715.5,3,54.5,0,1,0.0,0.0,0.0,32,2023,1
19,26715.5,3,53.11,0,1,0.0,0.0,0.0,32,2023,1
19,261.0,3,71.35,2,0,0.0,0.0,0.0,32,2023,2
19,261.0,3,54.5,2,0,0.0,0.0,0.0,32,2023,2
19,261.0,3,53.11,2,0,0.0,0.0,0.0,32,2023,2
19,1958.0,3,71.35,0,1,0.0,0.0,0.0,32,2023,3
19,1958.0,3,54.5,0,1,0.0,0.0,0.0,32,2023,3
19,1958.0,3,53.11,0,1,0.0,0.0,0.0,32,2023,3
19,2015.0,3,71.35,0,1,0.0,0.0,0.0,32,2023,4
19,2015.0,3,54.5,0,1,0.0,0.0,0.0,32,2023,4
19,2015.0,3,53.11,0,1,0.0,0.0,0.0,32,2023,4
19,355.2,3,71.35,0,1,0.0,0.0,0.0,32,2023,5
19,355.2,3,54.5,0,1,0.0,0.0,0.0,32,2023,5
19,355.2,3,53.11,0,1,0.0,0.0,0.0,32,2023,5
19,934.4,3,71.35,0,1,0.0,0.0,0.0,32,2023,6
19,934.4,3,54.5,0,1,0.0,0.0,0.0,32,2023,6
19,934.4,3,53.11,0,1,0.0,0.0,0.0,32,2023,6
