Year-Month,District,Rainfall (mm),River,River Level,Flood Risk,Flood Occurred,Area affected in (m.ha),Population affected in (million),Damage to Crops,Damage to Houses
2022-07,Araria,66400.49999856949,Kamla,0.0,DANGER,Yes,0.0,0.0,0.0,446.64
2022-08,Araria,73162.09999990463,Kamla,0.0,DANGER,Yes,0.0,0.0,0.0,446.64
2022-09,Araria,39388.40000009537,Kamla,0.0,DANGER,Yes,0.0,0.0,0.0,446.64
2022-10,Araria,548.6000003814697,Kamla,0.0,DANGER,Yes,0.0,0.0,0.0,446.64
2022-11,Araria,33119.5,Kamla,0.0,DANGER,Yes,0.0,0.0,0.0,446.64
2022-12,Araria,57994.0,Kamla,0.0,DANGER,Yes,0.0,0.0,0.0,446.64
2023-01,Araria,20325.0,Kamla,0.0,DANGER,Yes,0.0,0.0,0.0,446.64
2023-02,Araria,0.0,Kamla,0.0,Safe,No,0.0,0.0,0.0,446.64
2023-03,Araria,1294.5,Kamla,0.0,DANGER,Yes,0.0,0.0,0.0,446.64
2023-04,Araria,1527.0,Kamla,0.0,DANGER,Yes,0.0,0.0,0.0,446.64
2023-05,Araria,561.0,Kamla,0.0,DANGER,Yes,0.0,0.0,0.0,446.64
2023-06,Araria,1766.5,Kamla,0.0,DANGER,Yes,0.0,0.0,0.0,446.64
2023-07,Araria,731.6999983787537,Kamla,0.0,DANGER,Yes,0.0,0.0,0.0,446.64
2023-08,Araria,169.0,Kamla,0.0,Safe,No,0.0,0.0,0.0,446.64
2023-09,Araria,73.79999828338623,Kamla,0.0,Safe,No,0.0,0.0,0.0,446.64
2023-10,Araria,0.0,Kamla,0.0,Safe,No,0.0,0.0,0.0,446.64
2024-03,Araria,6.400000095367432,Kamla,0.0,Safe,No,0.0,0.0,0.0,446.64
2024-04,Araria,0.0,Kamla,0.0,Safe,No,0.0,0.0,0.0,446.64
2024-05,Araria,127.79999923706056,Kamla,0.0,Safe,No,0.0,0.0,0.0,446.64
2024-06,Araria,277.4000015258789,Kamla,0.0,WARNING,No,0.0,0.0,0.0,446.64
2024-07,Araria,247.0,Kamla,0.0,WARNING,No,0.0,0.0,0.0,446.64
2024-08,Araria,158.49999904632568,Kamla,0.0,Safe,No,0.0,0.0,0.0,446.64
2024-09,Araria,397.8000020980835,Kamla,0.0,DANGER,Yes,0.0,0.0,0.0,446.64
2024-10,Araria,35.0,Kamla,0.0,Safe,No,0.0,0.0,0.0,446.64
2024-11,Araria,0.0,Kamla,0.0,Safe,No,0.0,0.0,0.0,446.64
2024-12,Araria,0.0,Kamla,0.0,Safe,No,0.0,0.0,0.0,446.64
2025-01,Araria,0.0,Kamla,0.0,Safe,No,0.0,0.0,0.0,446.64
2009-09,Araria,0.0,Kamla,0.0,Safe,No,1.11,2.2,0.05,21.82
2010-07,Araria,0.0,Kamla,0.0,Safe,No,0.2,0.72,0.01,3.12
2010-08,Araria,0.0,Kamla,0.0,Safe,No,0.2,0.72,0.01,3.12
2010-09,Araria,0.0,Kamla,0.0,Safe,No,0.2,0.72,0.01,3.12
2010-10,Araria,0.0,Kamla,0.0,Safe,No,0.2,0.72,0.01,3.12
2019-01,Araria,0.0,Kamla,0.0,Safe,No,1.06,14.94,0.36,446.64
2019-02,Araria,0.0,Kamla,0.0,Safe,No,1.06,14.94,0.36,446.64
2019-03,Araria,0.0,Kamla,0.0,Safe,No,1.06,14.94,0.36,446.64
2019-04,Araria,0.0,Kamla,0.0,Safe,No,1.06,14.94,0.36,446.64
2019-05,Araria,0.0,Kamla,0.0,Safe,No,1.06,14.94,0.36,446.64
2019-06,Araria,246.5,Kamla,0.0,WARNING,No,1.06,14.94,0.36,446.64
2019-07,Araria,4324.699996948242,Kamla,0.0,DANGER,Yes,1.06,14.94,0.36,446.64
2019-08,Araria,1841.099999427796,Kamla,0.0,DANGER,Yes,1.06,14.94,0.36,446.64
2019-09,Araria,249.5000028610229,Kamla,0.0,WARNING,No,1.06,14.94,0.36,446.64
2019-10,Araria,13.5,Kamla,0.0,Safe,No,1.06,14.94,0.36,446.64
2019-11,Araria,0.0,Kamla,0.0,Safe,No,1.06,14.94,0.36,446.64
2019-12,Araria,1.0,Kamla,0.0,Safe,No,1.06,14.94,0.36,446.64
2020-01,Araria,89.0,Kamla,0.0,Safe,No,0.0,0.0,0.0,446.64
2020-02,Araria,6.0,Kamla,0.0,Safe,No,0.0,0.0,0.0,446.64
2020-03,Araria,155.0,Kamla,0.0,Safe,No,0.0,0.0,0.0,446.64
2020-04,Araria,42.5,Kamla,0.0,Safe,No,0.0,0.0,0.0,446.64
2020-05,Araria,352.09999990463257,Kamla,0.0,DANGER,Yes,0.0,0.0,0.0,446.64
2020-06,Araria,505.6000051498413,Kamla,0.0,DANGER,Yes,0.0,0.0,0.0,446.64
2020-07,Araria,1817.4000043869016,Kamla,0.0,DANGER,Yes,0.0,0.0,0.0,446.64
2020-08,Araria,287.7999970018864,Kamla,0.0,WARNING,No,0.0,0.0,0.0,446.64
2020-09,Araria,613.5999958515167,Kamla,0.0,DANGER,Yes,0.0,0.0,0.0,446.64
2020-10,Araria,48.0,Kamla,0.0,Safe,No,0.0,0.0,0.0,446.64
2020-11,Araria,12.0,Kamla,0.0,Safe,No,0.0,0.0,0.0,446.64
2020-12,Araria,0.0,Kamla,0.0,Safe,No,0.0,0.0,0.0,446.64
2021-01,Araria,11.0,Kamla,0.0,Safe,No,0.0,0.0,0.0,446.64
2021-02,Araria,8.5,Kamla,0.0,Safe,No,0.0,0.0,0.0,446.64
2021-03,Araria,46.0,Kamla,0.0,Safe,No,0.0,0.0,0.0,446.64
2021-04,Araria,17.199999809265137,Kamla,0.0,Safe,No,0.0,0.0,0.0,446.64
2021-05,Araria,483.8000032901764,Kamla,0.0,DANGER,Yes,0.0,0.0,0.0,446.64
2021-06,Araria,248.0,Kamla,0.0,WARNING,No,0.0,0.0,0.0,446.64
2021-07,Araria,663.6000008583069,Kamla,0.0,DANGER,Yes,0.0,0.0,0.0,446.64
2021-08,Araria,383.1000001430512,Kamla,0.0,DANGER,Yes,0.0,0.0,0.0,446.64
2021-09,Araria,113.40000200271606,Kamla,0.0,Safe,No,0.0,0.0,0.0,446.64
2021-10,Araria,281.2000026702881,Kamla,0.0,WARNING,No,0.0,0.0,0.0,446.64
2021-11,Araria,0.0,Kamla,0.0,Safe,No,0.0,0.0,0.0,446.64
2021-12,Araria,0.0,Kamla,0.0,Safe,No,0.0,0.0,0.0,446.64
2022-01,Araria,12.199999809265137,Kamla,0.0,Safe,No,0.0,0.0,0.0,446.64
2022-02,Araria,36.40000057220459,Kamla,0.0,Safe,No,0.0,0.0,0.0,446.64
2022-03,Araria,0.0,Kamla,0.0,Safe,No,0.0,0.0,0.0,446.64
2022-04,Araria,16.399999618530273,Kamla,0.0,Safe,No,0.0,0.0,0.0,446.64
2022-05,Araria,24280.40000200272,Kamla,0.0,DANGER,Yes,0.0,0.0,0.0,446.64
2022-06,Araria,38924.79999637604,Kamla,0.0,DANGER,Yes,0.0,0.0,0.0,446.64
2022-07,Araria,82839.20000076294,Kamla,0.0,DANGER,Yes,0.0,0.0,0.0,446.64
2022-08,Araria,88205.90000152588,Kamla,0.0,DANGER,Yes,0.0,0.0,0.0,446.64
2022-09,Araria,71175.89999961853,Kamla,0.0,DANGER,Yes,0.0,0.0,0.0,446.64
2022-10,Araria,68884.80000019073,Kamla,0.0,DANGER,Yes,0.0,0.0,0.0,446.64
2022-11,Araria,67964.5,Kamla,0.0,DANGER,Yes,0.0,0.0,0.0,446.64
2022-12,Araria,73068.0,Kamla,0.0,DANGER,Yes,0.0,0.0,0.0,446.64
2023-01,Araria,26128.5,Kamla,0.0,DANGER,Yes,0.0,0.0,0.0,446.64
2023-02,Araria,11.0,Kamla,0.0,Safe,No,0.0,0.0,0.0,446.64
2023-03,Araria,1370.0,Kamla,0.0,DANGER,Yes,0.0,0.0,0.0,446.64
2023-04,Araria,1773.5,Kamla,0.0,DANGER,Yes,0.0,0.0,0.0,446.64
2023-05,Araria,48.0,Kamla,0.0,Safe,No,0.0,0.0,0.0,446.64
2023-06,Araria,176.79999828338623,Kamla,0.0,Safe,No,0.0,0.0,0.0,446.64
2023-07,Araria,397.4000015258789,Kamla,0.0,DANGER,Yes,0.0,0.0,0.0,446.64
2023-08,Araria,442.1000061035156,Kamla,0.0,DANGER,Yes,0.0,0.0,0.0,446.64
2023-09,Araria,236.39999961853027,Kamla,0.0,WARNING,No,0.0,0.0,0.0,446.64
2023-10,Araria,12821.900000572205,Kamla,0.0,DANGER,Yes,0.0,0.0,0.0,446.64
2023-11,Araria,25697.0,Kamla,0.0,DANGER,Yes,0.0,0.0,0.0,446.64
2023-12,Araria,32364.0,Kamla,0.0,DANGER,Yes,0.0,0.0,0.0,446.64
2024-01,Araria,34710.5,Kamla,0.0,DANGER,Yes,0.0,0.0,0.0,446.64
2024-02,Araria,28942.0,Kamla,0.0,DANGER,Yes,0.0,0.0,0.0,446.64
2024-03,Araria,50230.29999923706,Kamla,0.0,DANGER,Yes,0.0,0.0,0.0,446.64
2024-04,Araria,13230.0,Kamla,0.0,DANGER,Yes,0.0,0.0,0.0,446.64
2024-05,Araria,11177.79999923706,Kamla,0.0,DANGER,Yes,0.0,0.0,0.0,446.64
2024-06,Araria,16319.699998378754,Kamla,0.0,DANGER,Yes,0.0,0.0,0.0,446.64
2024-07,Araria,16668.300003528595,Kamla,0.0,DANGER,Yes,0.0,0.0,0.0,446.64
2024-08,Araria,5492.999998092651,Kamla,0.0,DANGER,Yes,0.0,0.0,0.0,446.64
2024-09,Araria,554.199999332428,Kamla,0.0,DANGER,Yes,0.0,0.0,0.0,446.64
2024-10,Araria,25877.89999961853,Kamla,0.0,DANGER,Yes,0.0,0.0,0.0,446.64
2024-11,Araria,15944.0,Kamla,0.0,DANGER,Yes,0.0,0.0,0.0,446.64
2024-12,Araria,54258.5,Kamla,0.0,DANGER,Yes,0.0,0.0,0.0,446.64
2025-01,Araria,52803.0,Kamla,0.0,DANGER,Yes,0.0,0.0,0.0,446.64
1969-12,Arwal,135.5,Kamla,0.0,Safe,No,1.0,4.2,0.5,28.8
2012-08,Arwal,0.0,Kamla,0.0,Safe,No,0.11,0.24,0.03,3.00
2013-08,Arwal,0.0,Kamla,0.0,Safe,No,2.36,7.23,0.71,222.80
2014-06,Arwal,0.0,Kamla,0.0,Safe,No,3.9,3.0,0.5,176.4
2014-07,Arwal,9.0,Kamla,0.0,Safe,No,3.9,3.0,0.5,176.4
2014-08,Arwal,0.0,Kamla,0.0,Safe,No,3.9,3.0,0.5,176.4
2014-09,Arwal,0.0,Kamla,0.0,Safe,No,3.9,3.0,0.5,176.4
2014-10,Arwal,0.0,Kamla,0.0,Safe,No,3.9,3.0,0.5,176.4
2015-06,Arwal,0.0,Kamla,0.0,Safe,No,0.01,0.49,0.0,0
2015-07,Arwal,0.0,Kamla,0.0,Safe,No,0.01,0.49,0.0,0
2015-08,Arwal,0.0,Kamla,0.0,Safe,No,0.01,0.49,0.0,0
2015-09,Arwal,0.0,Kamla,0.0,Safe,No,0.01,0.49,0.0,0
2015-10,Arwal,0.0,Kamla,0.0,Safe,No,0.01,0.49,0.0,0
2016-06,Arwal,0.0,Kamla,0.0,Safe,No,4.33,8.79,0.71,519.77
2016-07,Arwal,2.200000047683716,Kamla,0.0,Safe,No,4.33,8.79,0.71,519.77
2016-08,Arwal,0.0,Kamla,0.0,Safe,No,4.33,8.79,0.71,519.77
2016-09,Arwal,0.0,Kamla,0.0,Safe,No,4.33,8.79,0.71,519.77
2016-10,Arwal,0.0,Kamla,0.0,Safe,No,4.33,8.79,0.71,519.77
2017-06,Arwal,0.0,Kamla,0.0,Safe,No,3.0,18.5,0.3,685.87
2017-07,Arwal,0.0,Kamla,0.0,Safe,No,3.0,18.5,0.3,685.87
2017-08,Arwal,0.0,Kamla,0.0,Safe,No,3.0,18.5,0.3,685.87
2017-09,Arwal,0.0,Kamla,0.0,Safe,No,3.0,18.5,0.3,685.87
2017-10,Arwal,0.0,Kamla,0.0,Safe,No,3.0,18.5,0.3,685.87
2018-06,Arwal,0.0,Kamla,0.0,Safe,No,0.03,0.15,0.0,5.14
2018-07,Arwal,0.0,Kamla,0.0,Safe,No,0.03,0.15,0.0,5.14
2018-08,Arwal,0.0,Kamla,0.0,Safe,No,0.03,0.15,0.0,5.14
2018-09,Arwal,0.0,Kamla,0.0,Safe,No,0.03,0.15,0.0,5.14
2018-10,Arwal,0.0,Kamla,0.0,Safe,No,0.03,0.15,0.0,5.14
2019-06,Arwal,925.5,Kamla,0.0,DANGER,Yes,1.06,14.94,0.36,446.64
2019-07,Arwal,2407.5,Kamla,0.0,DANGER,Yes,1.06,14.94,0.36,446.64
2019-08,Arwal,1666.5,Kamla,0.0,DANGER,Yes,1.06,14.94,0.36,446.64
2019-09,Arwal,4083.0,Kamla,0.0,DANGER,Yes,1.06,14.94,0.36,446.64
2019-10,Arwal,427.5,Kamla,0.0,DANGER,Yes,1.06,14.94,0.36,446.64
2019-12,Arwal,193.0,Kamla,0.0,Safe,No,1.06,14.94,0.36,446.64
2020-01,Arwal,84.0,Kamla,0.0,Safe,No,0.0,0.0,0.0,446.64
2020-02,Arwal,521.0,Kamla,0.0,DANGER,Yes,0.0,0.0,0.0,446.64
2020-03,Arwal,11.0,Kamla,0.0,Safe,No,0.0,0.0,0.0,446.64
2020-04,Arwal,33.5,Kamla,0.0,Safe,No,0.0,0.0,0.0,446.64
2020-05,Arwal,41.5,Kamla,0.0,Safe,No,0.0,0.0,0.0,446.64
2020-06,Arwal,8.0,Kamla,0.0,Safe,No,0.0,0.0,0.0,446.64
2020-07,Arwal,7167.5,Kamla,0.0,DANGER,Yes,0.0,0.0,0.0,446.64
2020-08,Arwal,1395.0,Kamla,0.0,DANGER,Yes,0.0,0.0,0.0,446.64
2020-09,Arwal,2282.5,Kamla,0.0,DANGER,Yes,0.0,0.0,0.0,446.64
2020-10,Arwal,217.5,Kamla,0.0,WARNING,No,0.0,0.0,0.0,446.64
2020-11,Arwal,2.5,Kamla,0.0,Safe,No,0.0,0.0,0.0,446.64
2020-12,Arwal,0.0,Kamla,0.0,Safe,No,0.0,0.0,0.0,446.64
2021-01,Arwal,0.0,Kamla,0.0,Safe,No,0.0,0.0,0.0,446.64
2021-02,Arwal,15.5,Kamla,0.0,Safe,No,0.0,0.0,0.0,446.64
2021-03,Arwal,0.0,Kamla,0.0,Safe,No,0.0,0.0,0.0,446.64
2021-04,Arwal,12.0,Kamla,0.0,Safe,No,0.0,0.0,0.0,446.64
2021-05,Arwal,3609.0,Kamla,0.0,DANGER,Yes,0.0,0.0,0.0,446.64
2021-06,Arwal,5490.5,Kamla,0.0,DANGER,Yes,0.0,0.0,0.0,446.64
2021-07,Arwal,1071.5,Kamla,0.0,DANGER,Yes,0.0,0.0,0.0,446.64
2021-08,Arwal,611.299998998642,Kamla,0.0,DANGER,Yes,0.0,0.0,0.0,446.64
2021-09,Arwal,101.60000109672546,Kamla,0.0,Safe,No,0.0,0.0,0.0,446.64
2021-10,Arwal,79.69999980926514,Kamla,0.0,Safe,No,0.0,0.0,0.0,446.64
2021-11,Arwal,0.0,Kamla,0.0,Safe,No,0.0,0.0,0.0,446.64
2021-12,Arwal,3.200000047683716,Kamla,0.0,Safe,No,0.0,0.0,0.0,446.64
2022-01,Arwal,29.600000381469727,Kamla,0.0,Safe,No,0.0,0.0,0.0,446.64
2022-02,Arwal,28.40000057220459,Kamla,0.0,Safe,No,0.0,0.0,0.0,446.64
2022-03,Arwal,0.0,Kamla,0.0,Safe,No,0.0,0.0,0.0,446.64
2022-04,Arwal,0.0,Kamla,0.0,Safe,No,0.0,0.0,0.0,446.64
2022-05,Arwal,21723.10000038147,Kamla,0.0,DANGER,Yes,0.0,0.0,0.0,446.64
2022-06,Arwal,38876.0999994278,Kamla,0.0,DANGER,Yes,0.0,0.0,0.0,446.64
2022-07,Arwal,77093.99999904633,Kamla,0.0,DANGER,Yes,0.0,0.0,0.0,446.64
2022-08,Arwal,88263.40000009537,Kamla,0.0,DANGER,Yes,0.0,0.0,0.0,446.64
2022-09,Arwal,76715.10000061989,Kamla,0.0,DANGER,Yes,0.0,0.0,0.0,446.64
2022-10,Arwal,70998.70000004768,Kamla,0.0,DANGER,Yes,0.0,0.0,0.0,446.64
2022-11,Arwal,66937.0,Kamla,0.0,DANGER,Yes,0.0,0.0,0.0,446.64
2022-12,Arwal,76693.0,Kamla,0.0,DANGER,Yes,0.0,0.0,0.0,446.64
2023-01,Arwal,19640.5,Kamla,0.0,DANGER,Yes,0.0,0.0,0.0,446.64
2023-02,Arwal,0.0,Kamla,0.0,Safe,No,0.0,0.0,0.0,446.64
2023-03,Arwal,15.800000190734863,Kamla,0.0,Safe,No,0.0,0.0,0.0,446.64
2023-04,Arwal,3.5,Kamla,0.0,Safe,No,0.0,0.0,0.0,446.64
2023-05,Arwal,36.00000023841858,Kamla,0.0,Safe,No,0.0,0.0,0.0,446.64
2023-06,Arwal,51.30000042915344,Kamla,0.0,Safe,No,0.0,0.0,0.0,446.64
2023-07,Arwal,339.40000116825104,Kamla,0.0,DANGER,Yes,0.0,0.0,0.0,446.64
2023-08,Arwal,88.69999951124191,Kamla,0.0,Safe,No,0.0,0.0,0.0,446.64
2023-09,Arwal,1615.599999755621,Kamla,0.0,DANGER,Yes,0.0,0.0,0.0,446.64
2023-10,Arwal,13233.500000476835,Kamla,0.0,DANGER,Yes,0.0,0.0,0.0,446.64
2023-11,Arwal,31842.5,Kamla,0.0,DANGER,Yes,0.0,0.0,0.0,446.64
2023-12,Arwal,39217.70000004768,Kamla,0.0,DANGER,Yes,0.0,0.0,0.0,446.64
2024-01,Arwal,37053.90000000596,Kamla,0.0,DANGER,Yes,0.0,0.0,0.0,446.64
2024-02,Arwal,30136.5,Kamla,0.0,DANGER,Yes,0.0,0.0,0.0,446.64
2024-03,Arwal,53398.79999983311,Kamla,0.0,DANGER,Yes,0.0,0.0,0.0,446.64
2024-04,Arwal,14363.0,Kamla,0.0,DANGER,Yes,0.0,0.0,0.0,446.64
2024-05,Arwal,14484.5,Kamla,0.0,DANGER,Yes,0.0,0.0,0.0,446.64
2024-06,Arwal,18810.0,Kamla,0.0,DANGER,Yes,0.0,0.0,0.0,446.64
2024-07,Arwal,47895.300001621246,Kamla,0.0,DANGER,Yes,0.0,0.0,0.0,446.64
2024-08,Arwal,19223.50000011921,Kamla,0.0,DANGER,Yes,0.0,0.0,0.0,446.64
2024-09,Arwal,2114.0000002235174,Kamla,0.0,DANGER,Yes,0.0,0.0,0.0,446.64
2024-10,Arwal,36461.0,Kamla,0.0,DANGER,Yes,0.0,0.0,0.0,446.64
2024-11,Arwal,25067.5,Kamla,0.0,DANGER,Yes,0.0,0.0,0.0,446.64
2024-12,Arwal,75618.5,Kamla,0.0,DANGER,Yes,0.0,0.0,0.0,446.64
2025-01,Arwal,73835.5,Kamla,0.0,DANGER,Yes,0.0,0.0,0.0,446.64
1970-06,Aurangabad,135.5,Kamla,0.0,Safe,No,0.9,3.9,0.4,14.7
1988-12,Aurangabad,0.0,Kamla,0.0,Safe,No,0.0,0.0,0.0,446.64
1992-06,Aurangabad,34.400000000000006,Kamla,0.0,Safe,No,0.08,0.55,0.02,0.58
1992-07,Aurangabad,264.8,Kamla,0.0,WARNING,No,0.08,0.55,0.02,0.58
1992-08,Aurangabad,292.7,Kamla,0.0,WARNING,No,0.08,0.55,0.02,0.58
1992-09,Aurangabad,118.8,Kamla,0.0,Safe,No,0.08,0.55,0.02,0.58
1992-10,Aurangabad,13.2,Kamla,0.0,Safe,No,0.08,0.55,0.02,0.58
1993-06,Aurangabad,115.1,Kamla,0.0,Safe,No,1.56,5.35,1.14,130.50
1993-07,Aurangabad,214.5,Kamla,0.0,WARNING,No,1.56,5.35,1.14,130.50
1993-08,Aurangabad,367.5,Kamla,0.0,DANGER,Yes,1.56,5.35,1.14,130.50
1993-09,Aurangabad,257.9,Kamla,0.0,WARNING,No,1.56,5.35,1.14,130.50
1993-10,Aurangabad,0.0,Kamla,0.0,Safe,No,1.56,5.35,1.14,130.50
1994-06,Aurangabad,95.6,Kamla,0.0,Safe,No,0.65,4.01,0.35,56.16
1994-07,Aurangabad,282.1,Kamla,0.0,WARNING,No,0.65,4.01,0.35,56.16
1994-08,Aurangabad,405.2,Kamla,0.0,DANGER,Yes,0.65,4.01,0.35,56.16
1994-09,Aurangabad,177.0,Kamla,0.0,Safe,No,0.65,4.01,0.35,56.16
1995-06,Aurangabad,60.0,Kamla,0.0,Safe,No,0.92,6.63,0.42,195.14
1995-07,Aurangabad,140.0,Kamla,0.0,Safe,No,0.92,6.63,0.42,195.14
1995-08,Aurangabad,205.0,Kamla,0.0,WARNING,No,0.92,6.63,0.42,195.14
1995-09,Aurangabad,323.3,Kamla,0.0,DANGER,Yes,0.92,6.63,0.42,195.14
1995-10,Aurangabad,0.0,Kamla,0.0,Safe,No,0.92,6.63,0.42,195.14
1996-06,Aurangabad,230.4,Kamla,0.0,WARNING,No,1.19,8.73,0.73,71.69
1996-07,Aurangabad,228.2,Kamla,0.0,WARNING,No,1.19,8.73,0.73,71.69
1996-08,Aurangabad,227.8,Kamla,0.0,WARNING,No,1.19,8.73,0.73,71.69
1996-09,Aurangabad,110.3,Kamla,0.0,Safe,No,1.19,8.73,0.73,71.69
1996-10,Aurangabad,12.3,Kamla,0.0,Safe,No,1.19,8.73,0.73,71.69
1997-06,Aurangabad,193.7,Kamla,0.0,Safe,No,1.47,6.96,0.65,57.37
1997-07,Aurangabad,395.3,Kamla,0.0,DANGER,Yes,1.47,6.96,0.65,57.37
1997-08,Aurangabad,248.0,Kamla,0.0,WARNING,No,1.47,6.96,0.65,57.37
1997-09,Aurangabad,117.1,Kamla,0.0,Safe,No,1.47,6.96,0.65,57.37
1997-10,Aurangabad,8.0,Kamla,0.0,Safe,No,1.47,6.96,0.65,57.37
1998-06,Aurangabad,91.7,Kamla,0.0,Safe,No,2.51,13.47,1.28,366.96
1998-07,Aurangabad,324.7,Kamla,0.0,DANGER,Yes,2.51,13.47,1.28,366.96
1998-08,Aurangabad,295.6,Kamla,0.0,WARNING,No,2.51,13.47,1.28,366.96
1998-09,Aurangabad,130.5,Kamla,0.0,Safe,No,2.51,13.47,1.28,366.96
1998-10,Aurangabad,3.5,Kamla,0.0,Safe,No,2.51,13.47,1.28,366.96
1999-06,Aurangabad,77.1,Kamla,0.0,Safe,No,0.84,6.56,0.3,242.04
1999-07,Aurangabad,655.5,Kamla,0.0,DANGER,Yes,0.84,6.56,0.3,242.04
1999-08,Aurangabad,340.2,Kamla,0.0,DANGER,Yes,0.84,6.56,0.3,242.04
1999-09,Aurangabad,142.1,Kamla,0.0,Safe,No,0.84,6.56,0.3,242.04
1999-10,Aurangabad,60.3,Kamla,0.0,Safe,No,0.84,6.56,0.3,242.04
2000-01,Aurangabad,0.0,Kamla,0.0,Safe,No,0.78,8.24,0.42,75.53
2000-02,Aurangabad,5.6,Kamla,0.0,Safe,No,0.78,8.24,0.42,75.53
2000-03,Aurangabad,0.0,Kamla,0.0,Safe,No,0.78,8.24,0.42,75.53
2000-04,Aurangabad,4.6,Kamla,0.0,Safe,No,0.78,8.24,0.42,75.53
2000-05,Aurangabad,41.6,Kamla,0.0,Safe,No,0.78,8.24,0.42,75.53
2000-06,Aurangabad,42.8,Kamla,0.0,Safe,No,0.78,8.24,0.42,75.53
2000-07,Aurangabad,397.2,Kamla,0.0,DANGER,Yes,0.78,8.24,0.42,75.53
2000-08,Aurangabad,226.4,Kamla,0.0,WARNING,No,0.78,8.24,0.42,75.53
2000-09,Aurangabad,264.6,Kamla,0.0,WARNING,No,0.78,8.24,0.42,75.53
2000-10,Aurangabad,0.0,Kamla,0.0,Safe,No,0.78,8.24,0.42,75.53
2000-11,Aurangabad,0.0,Kamla,0.0,Safe,No,0.78,8.24,0.42,75.53
2000-12,Aurangabad,0.0,Kamla,0.0,Safe,No,0.78,8.24,0.42,75.53
2001-01,Aurangabad,0.0,Kamla,0.0,Safe,No,1.19,9.1,0.65,267.22
2001-02,Aurangabad,0.0,Kamla,0.0,Safe,No,1.19,9.1,0.65,267.22
2001-03,Aurangabad,2.0,Kamla,0.0,Safe,No,1.19,9.1,0.65,267.22
2001-04,Aurangabad,0.0,Kamla,0.0,Safe,No,1.19,9.1,0.65,267.22
2001-05,Aurangabad,10.3,Kamla,0.0,Safe,No,1.19,9.1,0.65,267.22
2001-06,Aurangabad,519.3,Kamla,0.0,DANGER,Yes,1.19,9.1,0.65,267.22
2001-07,Aurangabad,419.8,Kamla,0.0,DANGER,Yes,1.19,9.1,0.65,267.22
2001-08,Aurangabad,368.0,Kamla,0.0,DANGER,Yes,1.19,9.1,0.65,267.22
2001-09,Aurangabad,237.1,Kamla,0.0,WARNING,No,1.19,9.1,0.65,267.22
2001-10,Aurangabad,138.5,Kamla,0.0,Safe,No,1.19,9.1,0.65,267.22
2001-11,Aurangabad,0.0,Kamla,0.0,Safe,No,1.19,9.1,0.65,267.22
2001-12,Aurangabad,0.0,Kamla,0.0,Safe,No,1.19,9.1,0.65,267.22
2002-01,Aurangabad,0.0,Kamla,0.0,Safe,No,1.97,16.02,0.94,511.50
2002-02,Aurangabad,4.5,Kamla,0.0,Safe,No,1.97,16.02,0.94,511.50
2002-03,Aurangabad,0.0,Kamla,0.0,Safe,No,1.97,16.02,0.94,511.50
2002-04,Aurangabad,0.0,Kamla,0.0,Safe,No,1.97,16.02,0.94,511.50
2002-05,Aurangabad,21.0,Kamla,0.0,Safe,No,1.97,16.02,0.94,511.50
2002-06,Aurangabad,30.700000000000003,Kamla,0.0,Safe,No,1.97,16.02,0.94,511.50
2002-07,Aurangabad,390.2,Kamla,0.0,DANGER,Yes,1.97,16.02,0.94,511.50
2002-08,Aurangabad,418.2,Kamla,0.0,DANGER,Yes,1.97,16.02,0.94,511.50
2002-09,Aurangabad,255.7,Kamla,0.0,WARNING,No,1.97,16.02,0.94,511.50
2002-10,Aurangabad,152.44,Kamla,0.0,Safe,No,1.97,16.02,0.94,511.50
2002-11,Aurangabad,0.0,Kamla,0.0,Safe,No,1.97,16.02,0.94,511.50
2002-12,Aurangabad,0.0,Kamla,0.0,Safe,No,1.97,16.02,0.94,511.50
2003-01,Aurangabad,0.0,Kamla,0.0,Safe,No,1.82,8.16,0.79,94.45
2003-02,Aurangabad,5.5,Kamla,0.0,Safe,No,1.82,8.16,0.79,94.45
2003-03,Aurangabad,0.0,Kamla,0.0,Safe,No,1.82,8.16,0.79,94.45
2003-04,Aurangabad,2.5,Kamla,0.0,Safe,No,1.82,8.16,0.79,94.45
2003-05,Aurangabad,0.0,Kamla,0.0,Safe,No,1.82,8.16,0.79,94.45
2003-06,Aurangabad,78.6,Kamla,0.0,Safe,No,1.82,8.16,0.79,94.45
2003-07,Aurangabad,280.1,Kamla,0.0,WARNING,No,1.82,8.16,0.79,94.45
2003-08,Aurangabad,500.5,Kamla,0.0,DANGER,Yes,1.82,8.16,0.79,94.45
2003-09,Aurangabad,211.2,Kamla,0.0,WARNING,No,1.82,8.16,0.79,94.45
2003-10,Aurangabad,59.0,Kamla,0.0,Safe,No,1.82,8.16,0.79,94.45
2004-01,Aurangabad,20.6,Kamla,0.0,Safe,No,2.7,21.3,1.4,522.05
2004-02,Aurangabad,0.0,Kamla,0.0,Safe,No,2.7,21.3,1.4,522.05
2004-03,Aurangabad,0.0,Kamla,0.0,Safe,No,2.7,21.3,1.4,522.05
2004-04,Aurangabad,6.4,Kamla,0.0,Safe,No,2.7,21.3,1.4,522.05
2004-05,Aurangabad,15.8,Kamla,0.0,Safe,No,2.7,21.3,1.4,522.05
