Year-Month,Rainfall (mm),Flood Risk,Sub_District
1998-10,63.2,Safe,Hayaghat
1999-01,0.8,Safe,Hayaghat
1999-02,0.4,Safe,Hayaghat
1999-03,0.0,Safe,Hayaghat
1999-04,3.6,Safe,Hayaghat
1999-05,124.6,Safe,Hayaghat
1999-06,347.8,DANGER,Hayaghat
1999-07,320.0,DANGER,Hayaghat
1999-08,380.6,DANGER,Hayaghat
1999-09,96.4,Safe,Hayaghat
1999-10,166.0,Safe,Hayaghat
1999-11,0.0,Safe,Hayaghat
1999-12,0.0,Safe,Hayaghat
2000-01,0.8,Safe,Hayaghat
2000-02,28.6,Safe,Hayaghat
2000-03,4.1000000000000005,Safe,Hayaghat
2000-04,72.0,Safe,Hayaghat
2000-05,144.6,Safe,Hayaghat
2000-06,268.2,WARNING,Hayaghat
2000-07,79.3,Safe,Hayaghat
2000-08,129.6,Safe,Hayaghat
2000-09,122.8,Safe,Hayaghat
2000-10,0.0,Safe,Hayaghat
2000-11,0.0,Safe,Hayaghat
2000-12,0.0,Safe,Hayaghat
2001-01,1.8,Safe,Hayaghat
2001-02,0.4,Safe,Hayaghat
2001-03,4.0,Safe,Hayaghat
2001-04,0.0,Safe,Hayaghat
2001-05,253.8,WARNING,Hayaghat
2001-06,221.3,WARNING,Hayaghat
2001-07,104.7,Safe,Hayaghat
2001-08,278.0,WARNING,Hayaghat
2001-09,175.2,Safe,Hayaghat
2001-10,251.8,WARNING,Hayaghat
2001-11,0.0,Safe,Hayaghat
2001-12,0.0,Safe,Hayaghat
2002-01,14.1,Safe,Hayaghat
2002-02,2.8,Safe,Hayaghat
2002-03,0.4,Safe,Hayaghat
2002-04,50.0,Safe,Hayaghat
2002-05,74.46000000000001,Safe,Hayaghat
2002-06,97.4,Safe,Hayaghat
2002-07,428.7,DANGER,Hayaghat
2002-08,244.9,WARNING,Hayaghat
2002-09,71.2,Safe,Hayaghat
2002-10,2.71,Safe,Hayaghat
2002-11,0.0,Safe,Hayaghat
2002-12,2.1,Safe,Hayaghat
2003-01,10.7,Safe,Hayaghat
2003-02,34.0,Safe,Hayaghat
2003-03,8.2,Safe,Hayaghat
2003-04,90.9,Safe,Hayaghat
2003-05,44.0,Safe,Hayaghat
2003-06,529.4,DANGER,Hayaghat
2003-07,202.3,WARNING,Hayaghat
2003-08,286.3,WARNING,Hayaghat
2003-09,150.4,Safe,Hayaghat
2003-10,121.0,Safe,Hayaghat
2003-11,0.0,Safe,Hayaghat
2003-12,5.8,Safe,Hayaghat
2004-01,42.6,Safe,Hayaghat
