Year-Month,Rainfall (mm),Flood Risk,Sub_District
2019-12,0.0,Safe,Jainagar
2020-01,14215.700000286102,DANGER,Jainagar
2020-02,472.3999996185303,DANGER,Jainagar
2020-03,224.0000004768372,WARNING,Jainagar
2020-04,739.6999998092651,DANGER,Jainagar
2020-05,2111.899999141693,DANGER,Jainagar
2020-06,3002.0999989509583,DANGER,Jainagar
2020-07,4673.5999965667725,DANGER,Jainagar
2020-08,167.0999984741211,Safe,Jainagar
2020-09,270.1999987363816,WARNING,Jainagar
2020-10,0.0,Safe,Jainagar
2020-11,0.0,Safe,Jainagar
2020-12,0.0,Safe,Jainagar
2021-01,0.0,Safe,Jainagar
2021-02,0.0,Safe,Jainagar
2021-03,0.0,Safe,Jainagar
2021-04,4.199999809265137,Safe,Jainagar
2021-05,222.59999918937683,WARNING,Jainagar
2021-06,232.10000133514404,WARNING,Jainagar
2021-07,1177.5999994277954,DANGER,Jainagar
2021-08,1127.8999996185305,DANGER,Jainagar
2021-09,174.4000005722046,Safe,Jainagar
2021-10,66.20000076293945,Safe,Jainagar
2021-11,0.0,Safe,Jainagar
2021-12,4.199999809265137,Safe,Jainagar
2022-01,2.400000095367432,Safe,Jainagar
2022-02,41.0,Safe,Jainagar
2022-03,0.0,Safe,Jainagar
2022-04,28.0,Safe,Jainagar
2022-05,22276.299998283383,DANGER,Jainagar
2022-06,38133.39999628067,DANGER,Jainagar
2022-07,84708.00000143051,DANGER,Jainagar
2022-08,101682.10000324248,DANGER,Jainagar
2022-09,93501.89999961852,DANGER,Jainagar
2022-10,67972.2999997139,DANGER,Jainagar
2022-11,65575.5,DANGER,Jainagar
2022-12,75195.0,DANGER,Jainagar
2023-01,27235.5,DANGER,Jainagar
2023-02,384.5,DANGER,Jainagar
2023-03,2110.0,DANGER,Jainagar
2023-04,1279.4000000953674,DANGER,Jainagar
2023-05,2180.300000190735,DANGER,Jainagar
2023-06,933.7999985218048,DANGER,Jainagar
2023-07,99.40000009536745,Safe,Jainagar
2023-08,2026.2000007629397,DANGER,Jainagar
2023-09,843.1999998092651,DANGER,Jainagar
2023-10,353.90000009536743,DANGER,Jainagar
2023-11,20.0,Safe,Jainagar
2023-12,0.0,Safe,Jainagar
2024-01,12.0,Safe,Jainagar
2024-02,374.0,DANGER,Jainagar
2024-03,715.1999998092651,DANGER,Jainagar
2024-04,423.0,DANGER,Jainagar
2024-05,944.5,DANGER,Jainagar
2024-06,654.7999997138977,DANGER,Jainagar
2024-07,129.60000085830688,Safe,Jainagar
2024-08,92.40000200271606,Safe,Jainagar
2024-09,224.79999923706052,WARNING,Jainagar
2024-10,457.0,DANGER,Jainagar
2024-11,483.0,DANGER,Jainagar
2024-12,704.0,DANGER,Jainagar
2025-01,26.5,Safe,Jainagar
1970-08,135.5,Safe,Jhanjharpur
1981-06,72.02,Safe,Jhanjharpur
1981-07,574.6,DANGER,Jhanjharpur
1981-08,368.7,DANGER,Jhanjharpur
1981-09,70.6,Safe,Jhanjharpur
1981-10,0.0,Safe,Jhanjharpur
1982-06,62.5,Safe,Jhanjharpur
1982-07,272.4,WARNING,Jhanjharpur
1982-08,77.1,Safe,Jhanjharpur
1982-09,193.6,Safe,Jhanjharpur
1982-10,0.0,Safe,Jhanjharpur
1983-06,43.2,Safe,Jhanjharpur
1983-07,297.9,WARNING,Jhanjharpur
1983-08,341.16,DANGER,Jhanjharpur
1983-09,137.8,Safe,Jhanjharpur
1983-10,35.8,Safe,Jhanjharpur
1984-06,138.5,Safe,Jhanjharpur
1984-07,303.8,DANGER,Jhanjharpur
1984-08,103.2,Safe,Jhanjharpur
1984-09,358.9,DANGER,Jhanjharpur
1984-10,4.2,Safe,Jhanjharpur
1985-06,21.3,Safe,Jhanjharpur
1985-07,442.9,DANGER,Jhanjharpur
1985-08,225.0,WARNING,Jhanjharpur
1985-09,386.7,DANGER,Jhanjharpur
1985-10,173.2,Safe,Jhanjharpur
1986-06,15.0,Safe,Jhanjharpur
1986-07,294.4,WARNING,Jhanjharpur
1986-08,262.2,WARNING,Jhanjharpur
1986-09,210.4,WARNING,Jhanjharpur
1986-10,55.0,Safe,Jhanjharpur
1991-06,81.60000000000001,Safe,Jhanjharpur
1991-07,185.4,Safe,Jhanjharpur
1991-08,377.3,DANGER,Jhanjharpur
1991-09,53.0,Safe,Jhanjharpur
1991-10,0.0,Safe,Jhanjharpur
1992-06,73.0,Safe,Jhanjharpur
1992-07,175.0,Safe,Jhanjharpur
1992-08,216.0,WARNING,Jhanjharpur
1992-09,88.2,Safe,Jhanjharpur
1992-10,215.8,WARNING,Jhanjharpur
1993-06,109.6,Safe,Jhanjharpur
1993-07,420.2000000000001,DANGER,Jhanjharpur
1993-08,440.8,DANGER,Jhanjharpur
1993-09,129.0,Safe,Jhanjharpur
1993-10,4.2,Safe,Jhanjharpur
1994-06,84.6,Safe,Jhanjharpur
1994-07,135.8,Safe,Jhanjharpur
1994-08,331.8,DANGER,Jhanjharpur
1994-09,477.6,DANGER,Jhanjharpur
1994-10,0.0,Safe,Jhanjharpur
1995-06,147.4,Safe,Jhanjharpur
1995-07,274.7,WARNING,Jhanjharpur
1995-08,245.7,WARNING,Jhanjharpur
1995-09,169.8,Safe,Jhanjharpur
1995-10,2.4,Safe,Jhanjharpur
1996-06,73.2,Safe,Jhanjharpur
1996-07,366.8,DANGER,Jhanjharpur
1996-08,489.5,DANGER,Jhanjharpur
1996-09,61.8,Safe,Jhanjharpur
